time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
22/03/2023,32.3,38.5,25.6,42,0.07,0.266
23/03/2023,33,39.7,26,44,0.21,0.267
24/03/2023,31,39.1,25.6,64,5.61,0.283
25/03/2023,27.6,31.7,25.8,86,15.84,0.32
26/03/2023,29.4,36.3,23.9,61,0.14,0.303
27/03/2023,31.1,38.1,25.5,47,0,0.284
28/03/2023,31.5,39.5,24.5,42,0,0.279
29/03/2023,30.2,39.6,20.4,34,0,0.279
30/03/2023,31.7,39.8,23.9,39,0,0.279
31/03/2023,32,39.4,23.3,42,0,0.279
01/04/2023,31.5,39.2,22.9,46,0.14,0.28
02/04/2023,31,38.3,22.5,47,0,0.28
03/04/2023,31,40,21,35,0,0.28
04/04/2023,32.1,40.2,22.1,36,0,0.28
05/04/2023,32.7,41.2,23.3,38,0,0.281
06/04/2023,32.6,40.5,23.5,38,0,0.281
07/04/2023,32.4,40.5,23.7,41,0,0.282
08/04/2023,33.1,41.3,24.7,40,0,0.283
09/04/2023,33.9,42.8,23.5,34,0,0.283
10/04/2023,32.3,42,18.5,29,0,0.284
11/04/2023,33.1,42.5,21.2,27,0,0.284
12/04/2023,33.2,42.3,21.6,33,0,0.286
13/04/2023,32.2,41.6,19.9,27,0,0.286
14/04/2023,33.1,42.4,22,25,0,0.287
15/04/2023,33.8,41.8,24.9,41,0.59,0.289
16/04/2023,32,41,25.1,59,1.54,0.293
17/04/2023,30.4,36.8,25.8,68,5.51,0.308
18/04/2023,27.6,30.1,25.8,87,14.14,0.344
19/04/2023,27.1,28.8,25.2,88,8.63,0.347
20/04/2023,28.3,33.2,24.2,77,2.58,0.337
21/04/2023,28.6,34.5,24.8,75,1.04,0.33
22/04/2023,27.5,32.9,24.5,83,8.74,0.345
23/04/2023,27.2,34.4,21.5,73,1.78,0.34
24/04/2023,27.9,33.7,23.5,66,0.37,0.326
25/04/2023,29.1,35.3,24.7,66,0.82,0.313
26/04/2023,27.1,31.8,24.2,81,10.27,0.343
27/04/2023,26.7,30.2,24.3,83,7.67,0.357
28/04/2023,27.5,32.4,24,77,2.09,0.345
29/04/2023,28.2,33.8,24,73,1.27,0.337
30/04/2023,28.7,34.8,23.9,70,1.35,0.327
01/05/2023,28.7,33.3,23.9,71,2.1,0.326
02/05/2023,29.9,35.3,24.8,67,3.82,0.324
03/05/2023,27.7,30.8,25,84,6.67,0.357
04/05/2023,27.6,30.6,25.5,85,7.14,0.362
05/05/2023,28.1,33,24.8,79,3.69,0.353
06/05/2023,28.9,35.4,25.3,74,0.93,0.34
07/05/2023,29.4,32.8,26.3,71,1.03,0.33
08/05/2023,30.8,35.7,26.7,62,0.24,0.322
09/05/2023,31.3,36.8,26.6,59,0.16,0.321
10/05/2023,29,35.3,25.6,75,2.78,0.331
11/05/2023,29.4,34,25.4,69,0.08,0.328
12/05/2023,30.4,35.3,25.9,62,0.17,0.32
13/05/2023,27.8,33,25.1,81,7.3,0.34
14/05/2023,28.5,33.1,24.9,75,1.72,0.343
15/05/2023,27,30.2,24.2,86,7.13,0.354
16/05/2023,27.3,30.5,24.8,87,8.71,0.362
17/05/2023,27.4,31.2,24.8,86,14.42,0.369
18/05/2023,28.2,34.4,23.9,79,3.42,0.364
19/05/2023,29.2,35.7,24.5,69,0.09,0.35
20/05/2023,29.1,36,25.2,77,3.41,0.34
21/05/2023,27.6,29.8,25.4,87,9.41,0.366
22/05/2023,27.7,31.7,25.5,85,9.61,0.372
23/05/2023,28,31.7,25.4,80,0.86,0.361
24/05/2023,28.3,32.9,25.7,80,2.89,0.354
25/05/2023,28.4,33.2,25.8,79,1.56,0.348
26/05/2023,28.4,32.7,25.8,81,5.03,0.349
27/05/2023,28.3,31.6,25.8,80,1.59,0.35
28/05/2023,28.8,33.5,25.9,77,1.11,0.339
29/05/2023,28.4,34.1,25.9,82,5.8,0.347
30/05/2023,27.2,30.1,25,88,5.15,0.359
31/05/2023,27.9,31.4,25.8,84,2.71,0.358
01/06/2023,28.5,33.8,25.9,80,2.84,0.357
02/06/2023,27.5,33.2,25.2,84,1.81,0.351
03/06/2023,28.9,34.8,25.3,67,0,0.339
04/06/2023,31,36.9,26.3,61,0,0.332
05/06/2023,28.5,33.8,25.5,81,5.6,0.339
06/06/2023,31,36.8,25.7,61,0.67,0.333
07/06/2023,29.5,36.1,26.2,75,1.9,0.333
08/06/2023,28.2,34.7,25.2,82,6.22,0.35
09/06/2023,27.6,31,25.7,85,8.46,0.368
10/06/2023,28.4,33.7,25.4,80,1.5,0.356
11/06/2023,27.3,30.5,25.5,87,7.94,0.363
12/06/2023,28.5,33.6,25,77,0.47,0.355
13/06/2023,28.4,34.8,25.1,78,0.95,0.343
14/06/2023,29.3,36,25.5,73,1.08,0.337
15/06/2023,27.6,33.5,24.9,85,7.17,0.344
16/06/2023,29.4,34.4,24.9,69,0,0.339
17/06/2023,30,37.3,25,69,1.36,0.336
18/06/2023,29,35.8,25.1,75,0.63,0.336
19/06/2023,28.7,35.5,25.1,77,2.4,0.337
20/06/2023,29.2,35,25,73,3.06,0.339
21/06/2023,26.6,28.3,24.9,91,14.69,0.371
22/06/2023,26.2,27.5,24.9,92,5.99,0.377
23/06/2023,25.8,27.3,24.5,92,21.94,0.39
24/06/2023,25.1,26.4,24.1,90,1.86,0.382
25/06/2023,25.5,27.9,23.5,84,0.27,0.372
26/06/2023,26.3,30.4,23,81,0.41,0.362
27/06/2023,27.1,32,23.8,80,1.77,0.353
28/06/2023,29.5,35.1,25.1,70,0.28,0.349
29/06/2023,27.6,33.8,24.6,85,6.4,0.356
30/06/2023,27.1,31.2,24.5,84,0.7,0.356
01/07/2023,28.5,33.8,24.9,76,0.43,0.35
02/07/2023,28.2,33.4,25,77,0.43,0.348
03/07/2023,27.3,33.2,24.7,85,7.64,0.358
04/07/2023,26.8,32.1,24.5,86,3.31,0.359
05/07/2023,27.3,33.3,23.8,81,2.01,0.351
06/07/2023,28.2,34.9,24.8,76,0.29,0.345
07/07/2023,28.4,34.8,25,74,0.14,0.344
08/07/2023,28.2,33.5,24.8,74,0.14,0.342
09/07/2023,29.3,36,24.9,68,0.14,0.341
10/07/2023,29.2,35.6,25,69,0.14,0.34
11/07/2023,28.9,35,24.8,71,0.43,0.34
12/07/2023,26.9,31.5,24.4,85,4.39,0.343
13/07/2023,26.4,29.3,24.2,89,12.71,0.362
14/07/2023,26.3,30.6,24.1,89,12.12,0.376
15/07/2023,26.3,30.2,24.4,90,9.7,0.376
16/07/2023,26,30.1,24,88,3.37,0.371
17/07/2023,27,33,24.3,85,4.76,0.367
18/07/2023,26.4,29.2,24.2,85,2.1,0.362
19/07/2023,25.6,27.2,23.9,91,8.65,0.366
20/07/2023,26.3,31.9,24.1,85,3.9,0.364
21/07/2023,26.7,31.6,24.4,83,1.25,0.357
22/07/2023,27.1,33.5,23.9,79,2.22,0.345
23/07/2023,25.8,27.3,23.9,91,8.03,0.353
24/07/2023,26.6,30.1,23.7,83,1.93,0.35
25/07/2023,26.7,32.5,24,84,3.72,0.345
26/07/2023,28,32.9,24.6,76,0.69,0.336
27/07/2023,28,32.3,24.7,75,0.14,0.334
28/07/2023,27.4,31.2,24.8,77,0.27,0.333
29/07/2023,28.9,35.1,24.5,70,0.14,0.331
30/07/2023,29.2,35.9,25,70,0.68,0.331
31/07/2023,26.8,31.7,24.3,89,12.68,0.355
01/08/2023,27.2,34.2,24.6,87,11.16,0.366
02/08/2023,26.3,31.9,23.7,87,5.57,0.361
03/08/2023,27.2,34.7,23.6,82,5.96,0.361
04/08/2023,26.6,32.8,24.2,87,6.77,0.363
05/08/2023,26.8,32.8,24.3,87,8.37,0.362
06/08/2023,27,34.3,24.4,87,9.3,0.365
07/08/2023,26.7,33,24.2,90,12.92,0.37
08/08/2023,26.4,32.3,23.5,90,15.85,0.374
09/08/2023,27.3,34.8,24,85,9.92,0.372
10/08/2023,26.8,31.7,24.3,85,3.08,0.363
11/08/2023,26.3,30,24.1,86,2.67,0.357
12/08/2023,26.6,31.4,23.9,88,15.34,0.371
13/08/2023,26.5,30.9,24.1,90,10.39,0.374
14/08/2023,25.9,31.2,22.9,91,16.09,0.38
15/08/2023,26.2,31.3,23.6,89,15.13,0.383
16/08/2023,26.6,30.3,24.1,85,0.93,0.371
17/08/2023,26.7,31.5,24.4,87,4.23,0.364
18/08/2023,26.2,28.4,24.3,92,10.56,0.374
19/08/2023,26.1,29.5,24.2,91,9.76,0.379
20/08/2023,25.6,27.4,23.8,91,3.82,0.374
21/08/2023,26.8,30.6,23.9,82,4.86,0.369
22/08/2023,25.8,28.5,23.1,92,11.68,0.381
23/08/2023,25.7,27.7,23.6,92,6.68,0.377
24/08/2023,26,29.1,23.8,92,16.34,0.385
25/08/2023,25.5,27.9,23.5,93,13.71,0.389
26/08/2023,25.9,29.3,23.2,89,7.04,0.385
27/08/2023,26,30.4,23.9,90,5.6,0.384
28/08/2023,25.8,29.3,23.2,88,5.33,0.384
29/08/2023,25.7,30.4,22.8,90,14.79,0.39
30/08/2023,27.3,33.8,23.9,84,16.97,0.393
31/08/2023,26.9,33.7,23.2,85,11.51,0.396
01/09/2023,26.8,34.1,23,85,11.23,0.397
02/09/2023,27.1,34.2,23.8,84,14.31,0.4
03/09/2023,27,32.2,24.1,84,5.15,0.396
04/09/2023,26.2,30.2,24.1,90,11.05,0.4
05/09/2023,26.1,30.3,23.7,90,8.6,0.4
06/09/2023,26.1,29.9,23.7,91,12.17,0.401
07/09/2023,26.8,32.2,23.4,83,3.2,0.394
08/09/2023,26.1,30.1,24.2,91,19.15,0.406
09/09/2023,26.4,30.3,24.4,91,22.3,0.413
10/09/2023,26.3,32.4,23.8,90,19.59,0.418
11/09/2023,27.3,34.8,22.6,80,6.48,0.412
12/09/2023,27.9,33.9,23.1,72,0,0.395
13/09/2023,28,34.6,22.3,71,0.25,0.378
14/09/2023,28.4,35,22.5,69,0.88,0.368
15/09/2023,29.1,35.3,23.9,66,3.03,0.366
16/09/2023,26.7,31.2,24.3,90,21.39,0.394
17/09/2023,26.5,31.4,23.9,88,21.23,0.41
18/09/2023,27.1,33.8,22.6,79,3.13,0.402
19/09/2023,26.6,33.2,23.5,85,6.51,0.403
20/09/2023,26.2,32.4,23.4,89,14.11,0.409
21/09/2023,27.5,34,23.8,79,2.49,0.398
22/09/2023,27.3,33.8,24.1,82,14.92,0.405
23/09/2023,27.3,34,24.3,85,29.03,0.418
24/09/2023,26.2,28.1,24.2,93,29.83,0.43
25/09/2023,26.6,32.9,23,85,5.43,0.425
26/09/2023,26.6,32.4,22,79,1.72,0.415
27/09/2023,27.6,33.9,22.5,76,0.25,0.406
28/09/2023,27.6,33.8,22.6,75,1.23,0.399
29/09/2023,26.7,31.1,23.7,85,3.18,0.399
30/09/2023,26.4,30.4,24,89,11.35,0.413
01/10/2023,26.2,30.9,23.7,90,7.42,0.414
02/10/2023,27.6,34.4,22.3,74,1.46,0.401
03/10/2023,26.4,33.1,22.5,81,1.7,0.395
04/10/2023,27.5,33.9,23.6,75,1.09,0.387
05/10/2023,27.9,33.7,23,63,0,0.373
06/10/2023,28.7,34,24.1,63,0,0.363
07/10/2023,27.1,34.4,23.5,78,4.79,0.369
08/10/2023,27.7,33.7,20.9,60,0,0.362
09/10/2023,28,32.9,23.5,63,0,0.353
10/10/2023,26.5,32.3,21.4,71,0,0.348
11/10/2023,28.2,34.4,24.1,78,8.63,0.37
12/10/2023,27.6,32.5,24.2,74,0,0.37
13/10/2023,26.9,34.3,22.9,85,31.96,0.39
14/10/2023,26,32.4,23.3,88,12.18,0.397
15/10/2023,27.8,34.1,23.7,75,0.23,0.382
