time,river_discharge,temperature_mean,temperature_max,temperature_min,relative_humidity_mean,precipitation_sum,soil_moisture_mean,flood_occured,discharge_rolling_mean
26/11/2000,12.18,26.5,30.5,23.6,70,0.0,0.356,False,12.853333333333333
27/11/2000,11.42,26.3,31.1,22.8,70,0.0,0.351,False,12.263333333333334
28/11/2000,10.48,26.6,31.4,22.9,68,0.0,0.347,False,11.36
29/11/2000,9.62,26.5,31.1,23.5,66,0.0,0.339,False,10.506666666666668
30/11/2000,8.71,26.3,30.7,23.1,69,0.0,0.331,False,9.603333333333333
01/12/2000,8.06,26.0,30.0,23.3,72,0.0,0.328,False,8.796666666666667
02/12/2000,7.36,26.8,31.2,23.6,68,0.0,0.323,False,8.043333333333335
03/12/2000,6.66,25.4,27.8,23.2,72,0.11,0.321,False,7.36
04/12/2000,6.06,26.4,30.9,23.5,70,0.0,0.319,False,6.6933333333333325
05/12/2000,5.53,26.7,31.9,23.4,72,0.43,0.318,False,6.083333333333333
06/12/2000,5.28,27.4,32.8,22.8,66,0.0,0.314,False,5.623333333333334
07/12/2000,6.28,27.6,32.7,23.0,65,0.0,0.308,False,5.696666666666666
08/12/2000,7.22,27.4,32.5,23.0,68,0.0,0.305,False,6.260000000000001
09/12/2000,6.85,27.0,30.8,23.7,72,0.22,0.306,False,6.783333333333334
10/12/2000,6.21,26.6,30.8,24.1,82,2.71,0.308,False,6.759999999999999
11/12/2000,5.64,26.5,29.9,23.5,77,1.63,0.321,False,6.233333333333333
12/12/2000,5.27,26.5,31.4,23.2,68,0.0,0.311,False,5.706666666666666
13/12/2000,5.32,25.2,29.8,21.7,64,0.0,0.3,False,5.409999999999999
14/12/2000,5.3,25.7,30.8,22.2,61,0.0,0.295,False,5.296666666666667
15/12/2000,5.62,26.0,30.8,22.2,66,0.0,0.293,False,5.413333333333334
16/12/2000,5.43,26.4,32.0,22.3,62,0.0,0.291,False,5.45
17/12/2000,4.96,25.6,30.6,22.0,62,0.0,0.289,False,5.336666666666666
18/12/2000,4.55,25.4,30.3,21.2,62,0.0,0.287,False,4.9799999999999995
19/12/2000,4.19,25.4,30.3,21.9,62,0.0,0.285,False,4.566666666666666
20/12/2000,3.94,25.6,31.1,20.8,61,0.0,0.284,False,4.226666666666667
21/12/2000,3.94,25.3,31.1,20.6,58,0.0,0.281,False,4.023333333333333
22/12/2000,3.79,25.4,31.3,20.4,61,0.0,0.279,False,3.89
23/12/2000,3.53,24.6,30.9,19.8,54,0.0,0.278,False,3.7533333333333334
24/12/2000,3.3,26.1,31.5,21.2,59,0.0,0.276,False,3.5399999999999996
25/12/2000,3.11,26.3,31.6,21.8,57,0.0,0.274,False,3.313333333333333
26/12/2000,3.0,25.7,30.4,22.4,57,0.0,0.272,False,3.1366666666666667
27/12/2000,3.09,25.6,30.8,22.4,61,0.0,0.271,False,3.0666666666666664
28/12/2000,3.29,25.4,29.3,22.0,63,0.0,0.27,False,3.1266666666666665
29/12/2000,3.25,26.7,32.1,22.3,60,0.0,0.267,False,3.2099999999999995
30/12/2000,3.09,27.4,32.1,23.0,61,0.0,0.267,False,3.2099999999999995
31/12/2000,2.94,26.3,29.3,23.9,66,0.0,0.266,False,3.0933333333333333
01/01/2001,2.79,27.3,32.4,23.2,62,0.0,0.263,False,2.94
02/01/2001,2.69,27.3,32.3,23.8,66,0.11,0.264,False,2.8066666666666666
03/01/2001,2.6,27.4,32.0,23.6,64,0.0,0.263,False,2.6933333333333334
04/01/2001,2.53,27.7,32.5,23.8,62,0.0,0.263,False,2.6066666666666665
05/01/2001,2.45,27.0,32.5,23.7,71,1.1,0.265,False,2.526666666666667
06/01/2001,2.48,27.7,32.4,23.1,63,0.0,0.264,False,2.486666666666667
07/01/2001,2.48,25.7,31.8,19.5,57,0.0,0.263,False,2.47
08/01/2001,2.42,22.2,28.3,17.5,52,0.0,0.263,False,2.46
09/01/2001,2.36,22.3,28.4,17.6,53,0.0,0.263,False,2.42
10/01/2001,2.3,23.6,29.3,18.1,57,0.0,0.263,False,2.36
11/01/2001,2.27,23.5,29.4,18.5,58,0.0,0.264,False,2.31
12/01/2001,2.22,24.2,30.4,19.1,54,0.0,0.262,False,2.2633333333333336
13/01/2001,2.25,24.0,30.0,19.1,58,0.0,0.263,False,2.2466666666666666
14/01/2001,2.37,23.7,29.8,18.1,51,0.0,0.262,False,2.28
15/01/2001,2.4,24.0,30.4,18.4,51,0.0,0.262,False,2.34
16/01/2001,2.34,24.6,30.6,19.0,53,0.0,0.262,False,2.3699999999999997
17/01/2001,2.31,25.2,30.2,21.3,55,0.0,0.262,False,2.35
18/01/2001,2.67,24.9,30.2,20.9,58,0.0,0.262,False,2.44
19/01/2001,2.94,24.1,29.8,20.2,53,0.0,0.262,False,2.64
20/01/2001,3.11,24.9,30.2,20.5,55,0.0,0.262,False,2.9066666666666663
21/01/2001,3.03,25.6,31.2,21.6,59,0.0,0.262,False,3.026666666666666
22/01/2001,2.86,26.0,32.0,21.2,56,0.0,0.261,False,3.0
23/01/2001,2.72,25.8,31.3,21.5,54,0.0,0.261,False,2.8699999999999997
24/01/2001,2.61,24.5,29.6,20.3,57,0.0,0.261,False,2.73
25/01/2001,2.52,23.7,29.0,19.2,57,0.0,0.261,False,2.6166666666666667
26/01/2001,2.44,23.4,29.0,18.7,57,0.0,0.261,False,2.5233333333333334
27/01/2001,2.44,24.2,31.0,18.4,50,0.0,0.26,False,2.466666666666667
28/01/2001,2.5,26.3,32.3,19.6,48,0.0,0.26,False,2.46
29/01/2001,2.48,26.1,31.7,20.9,54,0.0,0.26,False,2.473333333333333
30/01/2001,2.4,25.9,32.0,21.1,56,0.0,0.26,False,2.46
31/01/2001,2.34,25.5,31.6,20.9,57,0.0,0.26,False,2.4066666666666667
01/02/2001,2.28,24.5,30.3,20.3,56,0.0,0.259,False,2.34
02/02/2001,2.25,24.2,30.2,19.1,52,0.0,0.258,False,2.2899999999999996
03/02/2001,2.22,24.0,30.0,19.1,52,0.0,0.258,False,2.25
04/02/2001,2.18,24.4,30.6,19.0,50,0.0,0.258,False,2.216666666666667
05/02/2001,2.16,25.3,31.1,19.6,50,0.0,0.258,False,2.186666666666667
06/02/2001,2.13,23.8,29.2,19.0,54,0.0,0.258,False,2.1566666666666667
07/02/2001,2.13,24.5,29.7,19.4,53,0.0,0.258,False,2.14
08/02/2001,2.09,25.1,30.5,20.3,51,0.0,0.257,False,2.1166666666666667
09/02/2001,2.09,24.9,30.5,19.7,48,0.0,0.257,False,2.103333333333333
10/02/2001,2.06,24.5,30.6,19.7,44,0.0,0.256,False,2.08
11/02/2001,2.06,24.6,30.5,19.7,45,0.0,0.255,False,2.0700000000000003
12/02/2001,2.06,24.5,30.5,19.4,42,0.0,0.254,False,2.06
13/02/2001,2.06,25.9,31.4,20.0,50,0.0,0.255,False,2.06
14/02/2001,2.06,26.8,32.1,21.7,55,0.0,0.255,False,2.06
15/02/2001,2.06,26.9,32.2,21.9,54,0.0,0.254,False,2.06
16/02/2001,2.03,28.2,34.5,20.8,49,0.0,0.254,False,2.05
17/02/2001,2.03,28.2,34.9,19.0,47,0.0,0.253,False,2.0399999999999996
18/02/2001,2.03,28.3,35.3,20.4,39,0.0,0.252,False,2.03
19/02/2001,2.03,27.3,35.4,19.7,35,0.0,0.252,False,2.03
20/02/2001,2.03,28.6,35.4,20.7,45,0.0,0.252,False,2.03
21/02/2001,2.03,29.1,34.8,24.3,55,0.06,0.252,False,2.03
22/02/2001,2.03,28.6,34.0,24.6,55,0.18,0.251,False,2.03
23/02/2001,2.03,28.9,34.5,23.0,51,0.0,0.251,False,2.03
24/02/2001,2.03,27.5,35.4,21.8,68,4.34,0.259,False,2.03
25/02/2001,2.03,25.3,30.1,22.6,83,3.08,0.29,False,2.03
26/02/2001,2.06,25.5,31.6,22.1,83,1.94,0.284,False,2.04
27/02/2001,2.06,27.1,34.7,19.8,64,0.0,0.267,False,2.0500000000000003
28/02/2001,2.03,28.7,35.9,18.4,44,0.0,0.255,False,2.0500000000000003
01/03/2001,2.03,28.2,36.0,18.8,41,0.0,0.253,False,2.0399999999999996
02/03/2001,2.0,29.2,36.6,21.9,44,0.0,0.253,False,2.0199999999999996
03/03/2001,2.0,30.1,37.0,24.0,44,0.0,0.254,False,2.01
04/03/2001,2.0,30.7,37.7,25.0,44,0.0,0.254,False,2.0
05/03/2001,2.0,30.7,37.5,24.1,51,0.48,0.254,False,2.0
06/03/2001,2.0,28.4,34.6,24.7,69,1.7,0.259,False,2.0
07/03/2001,2.0,27.7,35.6,24.1,73,2.28,0.261,False,2.0
08/03/2001,2.16,26.8,32.8,23.8,82,3.62,0.279,False,2.0533333333333332
09/03/2001,2.22,27.0,33.1,22.8,77,0.95,0.28,False,2.126666666666667
10/03/2001,2.18,29.7,36.5,24.4,56,0.0,0.264,False,2.186666666666667
11/03/2001,2.09,30.4,36.4,25.3,49,0.13,0.257,False,2.1633333333333336
12/03/2001,2.06,31.0,37.9,25.2,50,0.19,0.258,False,2.11
13/03/2001,2.06,30.4,37.7,23.2,49,0.13,0.258,False,2.07
14/03/2001,2.16,31.0,39.2,21.5,40,0.0,0.259,False,2.0933333333333333
15/03/2001,2.16,31.1,39.6,23.8,44,0.0,0.259,False,2.126666666666667
16/03/2001,2.13,27.9,36.0,25.1,77,14.06,0.29,False,2.15
17/03/2001,2.13,26.9,32.8,25.2,87,12.2,0.319,False,2.14
18/03/2001,2.31,26.4,30.6,24.3,87,7.48,0.322,False,2.19
19/03/2001,2.62,26.5,30.0,24.2,85,2.64,0.317,False,2.3533333333333335
20/03/2001,3.06,26.1,28.7,23.6,87,8.04,0.326,False,2.6633333333333336
21/03/2001,3.69,26.3,30.8,23.8,87,9.52,0.334,False,3.123333333333333
22/03/2001,3.79,26.3,31.0,23.6,84,2.2,0.324,False,3.5133333333333336
23/03/2001,3.59,25.4,32.4,18.1,76,0.0,0.308,False,3.69
24/03/2001,3.81,28.1,34.8,22.3,48,0.0,0.294,False,3.7300000000000004
25/03/2001,4.19,30.5,36.7,24.5,49,0.0,0.291,False,3.8633333333333333
26/03/2001,4.47,29.5,35.4,24.8,55,0.0,0.291,False,4.156666666666666
27/03/2001,4.69,29.3,34.3,25.2,55,0.0,0.29,False,4.45
28/03/2001,4.53,29.0,33.8,25.2,58,0.0,0.29,False,4.5633333333333335
29/03/2001,4.41,29.3,34.5,25.4,58,0.0,0.29,False,4.543333333333334
30/03/2001,4.5,29.6,36.3,24.1,54,0.0,0.289,False,4.48
31/03/2001,4.53,30.1,37.7,22.6,45,0.0,0.288,False,4.4799999999999995
01/04/2001,4.75,31.1,38.6,24.5,46,0.0,0.287,False,4.593333333333334
02/04/2001,5.0,28.7,32.4,25.0,62,34.83,0.297,False,4.760000000000001
03/04/2001,5.1,24.3,23.6,24.4,87,59.04,0.395,False,4.95
04/04/2001,5.15,25.5,30.7,23.7,84,4.16,0.395,False,5.083333333333333
05/04/2001,5.03,27.3,33.0,23.9,79,2.3,0.386,False,5.093333333333334
06/04/2001,4.69,27.7,32.8,25.0,79,5.19,0.391,False,4.956666666666667
07/04/2001,4.35,26.3,31.0,24.4,87,12.71,0.406,False,4.69
08/04/2001,4.04,25.1,26.8,24.5,90,20.56,0.421,False,4.359999999999999
09/04/2001,3.72,26.9,31.2,23.9,73,0.07,0.412,False,4.036666666666666
10/04/2001,3.44,27.0,31.7,24.0,72,1.02,0.408,False,3.733333333333333
11/04/2001,3.22,27.4,32.9,22.8,63,0.0,0.4,False,3.4600000000000004
12/04/2001,3.19,25.3,32.3,23.2,82,4.74,0.414,False,3.283333333333333
13/04/2001,3.06,27.6,31.3,24.7,77,8.84,0.422,False,3.1566666666666667
14/04/2001,2.91,27.1,30.4,25.4,86,10.62,0.433,False,3.0533333333333332
15/04/2001,2.75,27.1,29.4,25.3,85,9.97,0.437,False,2.9066666666666667
16/04/2001,2.62,27.1,33.1,23.5,81,3.53,0.435,False,2.76
17/04/2001,2.53,26.7,32.2,23.3,83,7.06,0.438,False,2.6333333333333333
18/04/2001,2.47,26.5,31.2,24.0,85,9.87,0.446,False,2.5400000000000005
19/04/2001,2.5,26.3,27.7,24.4,88,10.03,0.453,False,2.5
20/04/2001,2.56,27.3,32.5,25.4,85,11.6,0.459,False,2.5100000000000002
21/04/2001,2.56,27.3,32.2,24.9,85,16.13,0.468,False,2.5400000000000005
22/04/2001,2.56,27.6,33.5,25.2,84,18.45,0.48,False,2.56
23/04/2001,2.56,27.5,34.2,24.3,81,18.77,0.493,False,2.56
24/04/2001,2.5,27.8,33.8,24.7,80,7.43,0.497,False,2.5399999999999996
25/04/2001,2.44,28.4,34.7,25.2,76,4.46,0.495,False,2.5
26/04/2001,2.34,27.3,32.2,25.1,84,11.62,0.5,False,2.4266666666666663
27/04/2001,2.4,27.4,31.1,25.4,83,6.49,0.502,False,2.393333333333333
28/04/2001,3.29,26.7,31.0,23.5,86,6.64,0.503,False,2.6766666666666663
29/04/2001,4.41,28.0,33.8,25.2,79,2.76,0.5,False,3.3666666666666667
30/04/2001,5.87,27.3,32.0,24.4,84,9.65,0.504,False,4.523333333333333
01/05/2001,6.43,28.0,34.1,25.7,81,9.81,0.506,False,5.57
02/05/2001,6.19,27.0,29.2,24.8,87,11.09,0.512,False,6.163333333333334
03/05/2001,6.1,27.0,29.3,25.0,87,10.87,0.515,False,6.239999999999999
04/05/2001,6.06,27.2,31.6,25.1,85,10.47,0.517,False,6.116666666666666
05/05/2001,6.21,26.6,28.3,24.1,87,9.37,0.519,False,6.123333333333332
06/05/2001,6.28,27.0,31.8,24.3,84,7.84,0.519,False,6.183333333333334
07/05/2001,5.84,26.8,30.8,24.2,86,9.92,0.521,False,6.11
08/05/2001,5.37,26.9,31.5,24.5,85,7.31,0.52,False,5.830000000000001
09/05/2001,5.12,26.9,32.0,24.3,85,4.8,0.518,False,5.4433333333333325
10/05/2001,4.81,27.1,32.0,24.5,84,10.3,0.521,False,5.1
11/05/2001,5.1,28.0,34.5,24.5,79,7.34,0.519,False,5.01
12/05/2001,5.71,28.1,34.2,25.0,79,3.29,0.517,False,5.206666666666667
13/05/2001,6.35,27.3,33.0,24.6,83,8.88,0.518,False,5.72
14/05/2001,6.94,26.9,31.8,23.9,85,12.53,0.523,False,6.333333333333333
15/05/2001,8.04,27.0,32.5,24.5,85,7.26,0.522,False,7.109999999999999
16/05/2001,9.28,26.3,29.7,24.3,88,10.35,0.525,False,8.086666666666666
17/05/2001,9.5,26.8,29.8,24.8,88,13.34,0.529,False,8.94
18/05/2001,9.0,26.7,30.3,24.1,86,10.6,0.532,False,9.26
19/05/2001,8.53,28.1,32.3,25.1,77,2.29,0.527,False,9.01
20/05/2001,8.04,27.4,31.9,25.3,84,4.26,0.523,False,8.523333333333333
21/05/2001,7.85,27.6,31.6,25.4,81,0.37,0.521,False,8.14
22/05/2001,7.38,27.8,32.0,25.5,82,2.09,0.518,False,7.756666666666667
23/05/2001,7.04,28.1,32.3,25.4,80,0.77,0.516,False,7.423333333333333
24/05/2001,6.82,27.9,32.4,25.3,83,4.17,0.514,False,7.080000000000001
25/05/2001,7.05,27.6,33.8,24.4,83,8.33,0.517,False,6.97
26/05/2001,7.0,27.0,31.8,24.4,83,1.78,0.515,False,6.956666666666667
27/05/2001,6.82,26.5,32.2,23.5,82,3.31,0.513,False,6.956666666666667
28/05/2001,7.04,27.7,31.3,24.9,75,0.0,0.511,False,6.953333333333333
29/05/2001,7.93,26.8,29.3,25.0,88,6.04,0.512,False,7.263333333333333
30/05/2001,8.66,26.7,28.4,25.0,89,5.18,0.512,False,7.876666666666666
31/05/2001,8.18,27.0,32.3,24.9,87,12.03,0.516,False,8.256666666666666
01/06/2001,7.63,27.1,32.3,24.6,86,7.08,0.518,False,8.156666666666666
02/06/2001,9.21,27.2,32.5,24.7,86,15.07,0.523,False,8.34
03/06/2001,9.94,26.8,31.1,24.1,88,25.6,0.533,False,8.926666666666668
04/06/2001,13.29,27.2,32.6,24.3,83,7.97,0.534,False,10.813333333333333
05/06/2001,13.79,26.9,31.7,24.4,86,7.28,0.532,False,12.339999999999998
06/06/2001,13.03,27.2,32.1,23.9,82,3.9,0.53,False,13.37
07/06/2001,12.43,26.9,31.3,24.3,87,11.6,0.532,False,13.083333333333334
08/06/2001,11.79,26.4,30.2,24.3,89,10.24,0.535,False,12.416666666666666
09/06/2001,11.22,26.6,31.7,23.7,86,10.57,0.535,False,11.813333333333333
10/06/2001,10.35,26.6,31.3,23.1,85,7.9,0.535,False,11.12
11/06/2001,9.99,26.9,33.2,23.7,77,5.28,0.535,False,10.520000000000001
12/06/2001,10.25,26.4,31.4,23.2,85,9.24,0.535,False,10.196666666666667
13/06/2001,10.35,24.4,26.7,23.4,89,4.31,0.534,False,10.196666666666667
14/06/2001,9.96,25.4,28.5,23.8,86,2.18,0.532,False,10.186666666666667
15/06/2001,9.52,24.7,25.7,23.7,92,7.08,0.534,False,9.943333333333333
16/06/2001,8.77,24.7,26.8,23.3,91,5.43,0.533,False,9.416666666666666
17/06/2001,8.1,25.7,30.3,23.6,87,12.95,0.536,False,8.796666666666667
18/06/2001,7.79,26.8,31.5,23.5,82,3.9,0.534,False,8.22
19/06/2001,7.77,25.6,28.4,23.9,90,18.04,0.539,False,7.886666666666667
20/06/2001,9.07,25.0,26.5,23.1,91,24.11,0.547,False,8.21
21/06/2001,11.85,25.8,29.4,23.4,85,4.92,0.544,False,9.563333333333334
22/06/2001,15.03,25.8,28.9,23.8,88,8.76,0.543,False,11.983333333333334
23/06/2001,16.42,26.5,31.1,23.9,84,4.89,0.54,False,14.433333333333335
24/06/2001,22.23,25.0,26.9,23.7,91,13.06,0.544,False,17.893333333333334
25/06/2001,25.3,24.5,25.2,23.5,92,35.67,0.552,False,21.316666666666666
26/06/2001,25.73,24.2,24.8,23.4,92,37.78,0.569,False,24.42
27/06/2001,26.23,24.6,27.7,22.7,87,0.82,0.568,False,25.753333333333334
28/06/2001,25.12,25.5,28.7,23.3,88,13.43,0.566,False,25.69333333333334
29/06/2001,26.61,26.0,30.4,23.4,86,4.05,0.562,False,25.986666666666668
30/06/2001,28.51,25.9,31.1,23.3,86,2.68,0.557,False,26.74666666666667
01/07/2001,30.33,25.3,28.4,23.7,90,4.84,0.556,False,28.483333333333334
02/07/2001,29.48,25.4,27.5,23.7,90,8.63,0.555,False,29.44
03/07/2001,29.55,26.0,30.2,23.7,88,8.07,0.553,False,29.786666666666665
04/07/2001,31.58,26.1,30.5,24.2,89,8.63,0.552,False,30.203333333333333
05/07/2001,34.81,25.2,27.1,23.3,91,14.63,0.552,False,31.98
06/07/2001,35.39,24.5,25.3,23.3,93,5.58,0.552,False,33.92666666666667
07/07/2001,36.5,25.5,30.6,22.9,89,2.71,0.549,False,35.56666666666667
08/07/2001,42.25,26.2,30.4,23.0,82,2.99,0.545,False,38.046666666666674
09/07/2001,39.93,26.2,31.1,22.8,82,0.57,0.542,False,39.56
10/07/2001,38.9,26.7,30.9,23.1,78,0.28,0.537,False,40.36000000000001
11/07/2001,36.67,25.9,29.4,23.2,85,4.53,0.536,False,38.5
12/07/2001,34.24,25.9,28.4,23.6,86,2.4,0.533,False,36.60333333333333
13/07/2001,32.42,25.7,30.5,23.3,88,6.91,0.533,False,34.443333333333335
14/07/2001,29.62,25.3,29.6,23.1,90,21.26,0.538,False,32.09333333333334
15/07/2001,27.25,25.7,30.0,23.0,82,0.14,0.535,False,29.763333333333335
16/07/2001,26.93,25.5,29.5,23.3,86,6.87,0.534,False,27.933333333333337
17/07/2001,24.88,24.8,26.6,23.5,92,4.62,0.532,False,26.353333333333335
18/07/2001,22.71,25.2,26.8,23.5,92,15.36,0.537,False,24.840000000000003
19/07/2001,20.73,25.0,26.8,23.6,92,9.2,0.536,False,22.773333333333337
20/07/2001,19.18,25.3,29.1,23.4,90,9.87,0.536,False,20.873333333333335
21/07/2001,24.18,25.3,29.6,22.4,86,1.25,0.532,False,21.363333333333333
22/07/2001,26.48,25.0,27.9,23.2,88,2.91,0.53,False,23.28
23/07/2001,25.0,24.9,26.6,23.3,92,14.79,0.533,False,25.220000000000002
24/07/2001,23.72,25.5,27.0,24.1,92,31.33,0.542,False,25.066666666666666
25/07/2001,24.41,25.4,27.0,24.2,92,34.71,0.552,False,24.37666666666667
26/07/2001,24.29,24.6,25.0,24.0,93,45.23,0.566,False,24.14
27/07/2001,24.88,24.6,25.3,23.7,93,7.55,0.564,False,24.52666666666667
28/07/2001,24.0,25.6,29.3,23.6,86,1.92,0.557,False,24.390000000000004
29/07/2001,22.07,24.9,27.7,23.5,90,8.48,0.553,False,23.650000000000002
30/07/2001,21.08,25.4,27.9,23.6,87,1.91,0.548,False,22.383333333333336
31/07/2001,19.65,25.8,28.3,23.7,89,13.21,0.547,False,20.933333333333334
01/08/2001,19.51,26.8,31.2,23.7,80,2.17,0.542,False,20.080000000000002
02/08/2001,18.54,25.8,30.8,24.0,90,44.78,0.552,False,19.233333333333334
03/08/2001,18.41,24.9,26.8,23.6,93,23.84,0.56,False,18.820000000000004
04/08/2001,19.46,24.4,25.3,23.5,94,8.11,0.56,False,18.803333333333335
05/08/2001,28.44,24.8,25.5,23.9,94,7.56,0.557,False,22.103333333333335
06/08/2001,35.98,24.9,25.8,24.1,94,11.85,0.555,False,27.960000000000004
07/08/2001,38.08,25.6,29.1,24.0,91,6.72,0.551,False,34.16666666666667
08/08/2001,35.48,25.3,27.1,24.1,93,10.6,0.549,False,36.51333333333333
09/08/2001,34.08,25.7,28.6,24.2,90,9.11,0.547,False,35.88
10/08/2001,37.11,24.8,27.8,23.9,92,8.43,0.547,False,35.55666666666667
11/08/2001,40.59,25.5,30.0,23.6,91,29.64,0.552,False,37.26000000000001
12/08/2001,38.9,24.7,25.7,23.1,93,64.92,0.563,False,38.86666666666667
13/08/2001,37.02,23.8,28.9,22.7,91,10.91,0.574,False,38.83666666666667
14/08/2001,34.97,23.5,24.8,22.5,93,11.42,0.569,False,36.96333333333334
15/08/2001,34.08,23.4,24.4,22.5,94,6.1,0.563,False,35.356666666666676
16/08/2001,40.5,24.8,26.9,23.6,90,1.19,0.557,False,36.51666666666667
17/08/2001,50.17,24.9,26.3,23.7,93,16.12,0.556,False,41.583333333333336
18/08/2001,50.88,24.9,26.5,23.9,94,19.26,0.558,False,47.18333333333334
19/08/2001,59.12,24.9,25.9,23.9,94,8.17,0.556,False,53.39000000000001
20/08/2001,73.82,25.0,26.3,23.8,94,11.18,0.555,True,61.27333333333333
21/08/2001,82.75,25.4,29.3,23.7,91,6.7,0.55,True,71.89666666666666
22/08/2001,77.34,26.0,30.4,24.1,88,3.67,0.546,True,77.97
23/08/2001,74.51,25.5,29.3,23.5,89,3.01,0.543,True,78.2
24/08/2001,70.12,25.6,30.1,23.9,87,13.59,0.541,True,73.99000000000001
25/08/2001,66.3,24.7,26.6,23.4,93,20.35,0.548,False,70.31
26/08/2001,64.77,25.7,29.9,23.6,86,6.64,0.544,False,67.06333333333333
27/08/2001,72.11,25.0,26.8,23.2,90,3.12,0.54,True,67.72666666666667
28/08/2001,76.45,26.3,31.3,23.3,81,1.17,0.535,True,71.11
29/08/2001,81.22,26.2,30.5,23.2,79,0.26,0.53,True,76.59333333333335
30/08/2001,82.56,26.5,31.6,21.7,74,0.0,0.525,True,80.07666666666667
31/08/2001,76.62,25.9,30.3,21.5,76,0.39,0.521,True,80.13333333333334
01/09/2001,69.79,26.0,30.5,22.3,78,0.9,0.518,True,76.32333333333334
02/09/2001,63.12,25.0,28.5,23.0,89,10.82,0.518,False,69.84333333333335
03/09/2001,58.98,24.0,25.3,23.0,93,5.27,0.517,False,63.96333333333334
04/09/2001,56.54,25.1,28.7,22.7,83,0.64,0.513,False,59.54666666666666
05/09/2001,52.21,24.5,25.6,23.6,92,10.64,0.514,False,55.91
06/09/2001,47.98,25.1,26.9,23.5,93,12.41,0.516,False,52.24333333333333
07/09/2001,43.26,25.7,29.2,23.7,91,14.18,0.518,False,47.81666666666666
08/09/2001,38.99,26.5,30.6,24.1,86,17.22,0.519,False,43.41
09/09/2001,37.55,25.1,26.7,23.8,93,9.17,0.52,False,39.93333333333334
10/09/2001,37.37,25.0,28.2,23.3,91,4.32,0.517,False,37.97
11/09/2001,37.64,25.7,30.1,23.6,89,9.9,0.515,False,37.519999999999996
12/09/2001,35.31,25.3,27.8,23.8,88,1.77,0.511,False,36.77333333333333
13/09/2001,32.88,25.4,29.5,23.6,91,7.46,0.509,False,35.27666666666667
14/09/2001,29.83,25.5,29.1,24.0,92,11.36,0.509,False,32.67333333333334
15/09/2001,27.51,25.7,28.2,24.5,93,9.2,0.508,False,30.073333333333334
16/09/2001,29.41,25.3,26.3,24.1,94,21.5,0.513,False,28.916666666666668
17/09/2001,31.14,25.0,28.1,24.0,91,3.64,0.509,False,29.353333333333335
18/09/2001,31.96,25.3,28.2,24.2,92,6.01,0.506,False,30.836666666666662
19/09/2001,31.58,25.1,25.7,24.4,94,19.75,0.51,False,31.560000000000002
20/09/2001,30.77,24.7,24.9,24.0,95,29.81,0.517,False,31.436666666666667
21/09/2001,29.41,24.2,24.5,23.8,95,28.75,0.526,False,30.586666666666662
22/09/2001,28.58,24.5,24.8,24.0,94,6.95,0.522,False,29.586666666666662
23/09/2001,30.77,25.0,25.8,24.3,94,13.26,0.52,False,29.58666666666667
24/09/2001,32.73,25.1,27.3,24.3,93,5.19,0.514,False,30.693333333333328
25/09/2001,36.93,24.8,25.5,24.2,95,12.58,0.514,False,33.47666666666667
26/09/2001,36.33,24.5,25.1,24.0,95,5.78,0.511,False,35.33
27/09/2001,35.22,25.8,29.8,24.1,89,3.56,0.505,False,36.16
28/09/2001,46.75,25.9,29.6,24.1,91,11.15,0.504,False,39.43333333333333
29/09/2001,57.61,25.8,29.2,24.3,92,9.53,0.503,False,46.526666666666664
30/09/2001,57.48,25.7,27.1,24.8,93,4.63,0.5,False,53.946666666666665
01/10/2001,55.49,25.9,29.1,24.8,92,6.93,0.496,False,56.85999999999999
02/10/2001,60.52,26.0,29.4,24.6,90,4.12,0.493,False,57.82999999999999
03/10/2001,62.68,27.0,31.6,24.3,83,1.33,0.488,False,59.56333333333333
04/10/2001,76.62,26.1,28.5,24.4,91,6.15,0.485,True,66.60666666666667
05/10/2001,76.98,26.4,30.5,24.3,89,9.86,0.485,True,72.09333333333335
06/10/2001,83.33,25.5,27.0,24.2,94,11.75,0.487,True,78.97666666666667
07/10/2001,81.41,25.4,26.0,24.7,94,8.73,0.485,True,80.57333333333334
08/10/2001,85.3,25.3,25.8,24.3,94,14.66,0.487,True,83.34666666666668
09/10/2001,85.7,25.9,28.8,23.8,87,3.33,0.482,True,84.13666666666667
10/10/2001,80.85,26.4,32.8,23.5,83,4.03,0.479,True,83.95
11/10/2001,77.89,23.0,22.0,23.2,95,88.09,0.509,True,81.48
12/10/2001,71.44,24.9,25.9,23.8,91,6.47,0.511,True,76.72666666666667
13/10/2001,65.22,27.5,32.5,24.3,77,6.1,0.501,False,71.51666666666667
14/10/2001,64.16,25.3,28.3,22.9,93,17.19,0.501,False,66.94
15/10/2001,60.09,27.6,33.8,22.3,70,0.0,0.492,False,63.15666666666667
16/10/2001,54.98,26.7,33.5,21.6,74,0.0,0.484,False,59.74333333333333
17/10/2001,49.58,26.9,31.9,23.4,78,0.0,0.478,False,54.88333333333333
18/10/2001,44.71,27.7,32.1,24.0,77,0.58,0.472,False,49.75666666666666
19/10/2001,41.07,26.5,31.0,24.7,90,17.45,0.475,False,45.120000000000005
20/10/2001,37.19,25.7,26.4,24.9,93,18.52,0.478,False,40.99
21/10/2001,34.16,25.7,28.3,24.5,90,7.4,0.479,False,37.47333333333333
22/10/2001,40.5,25.7,30.0,23.6,91,23.13,0.482,False,37.28333333333333
